Name,local_build,sat_usage,ci_build_combined,ci_state,ci_usage,cr_reviews,cr_comments,cr_changed_files,cr_changed_lines,testing_coverage,stars,forks,watchers,open_issues,closed_issues,total_issues,open_pull_requests,closed_pull_requests,merged_pull_requests,total_pull_requests,releases_count,size_kb,language,is_private,is_fork,is_archived,has_issues,created_at,updated_at,pushed_at,default_branch,commit_count,mentionable_users,unique_pr_authors,has_actions,workflow_has_test_in_name,workflow_content_mentions_test,workflow_runs_tests,has_contributing,test_files,src_files,test_ratio,closed_issue_ratio,merged_pr_ratio,closed_pr_ratio,log_unique_pr_authors,days_since_push,log_stars,log_forks,log_total_prs,log_test_files,log_commit_count,log_releases,log_mentionable_users,popularity_score,activity_score,pr_score,testing_score,community_score,maturity_score,overall_score
apache/tomcat,,1.0,0.0,0.0,1.0,45.0,21.0,114.0,2776.0,,8015.0,5302.0,475.0,0.0,0.0,0.0,25.0,648.0,245.0,918.0,0.0,189593.0,Java,False,False,False,False,2011-10-01T07:00:19Z,2025-11-24T22:42:47Z,2025-11-24 22:44:06+00:00,main,27908.0,159.0,456.0,1,False,True,1,1,868.0,46.0,18.869565217391305,0.0,0.2668845315904139,0.7058823529411765,6.124683390894205,1,8.989194823324645,8.57602797713713,6.823286122355687,6.767343125265392,10.23670449643667,0.0,5.075173815233827,0.9081845238095239,0.576357886904762,0.4764880952380952,0.9618675595238095,0.7794642857142857,1.0,0.8276134672619049
swagger-api/swagger-core,,0.0,1.0,1.0,1.0,2.0,0.0,196.0,987.0,,7493.0,2237.0,304.0,786.0,2242.0,3028.0,83.0,427.0,1468.0,1978.0,125.0,23595.0,Java,False,False,False,True,2011-07-05T23:44:11Z,2025-11-24T12:26:09Z,2025-11-24 12:26:06+00:00,master,4437.0,275.0,532.0,1,False,True,1,0,710.0,255.0,2.784313725490196,0.7404227212681638,0.7421638018200202,0.21587462082912032,6.278521424165844,2,8.921857979353632,7.71333788887187,7.590346945602565,6.566672429803241,8.39795910349254,4.836281906951478,5.62040086571715,0.8832589285714285,0.6289248511904761,0.5818080357142857,0.9486491377139981,0.8712797619047619,0.5,0.8273241147856424
cucumber/cucumber-jvm,0.0,1.0,1.0,1.0,1.0,10.0,36.0,304.0,11386.0,,2783.0,2023.0,206.0,55.0,1521.0,1576.0,11.0,379.0,1109.0,1499.0,43.0,31510.0,Java,False,False,False,True,2011-06-27T19:49:46Z,2025-11-24T19:09:16Z,2025-11-24 19:09:55+00:00,main,6731.0,364.0,379.0,1,True,True,1,1,384.0,474.0,0.810126582278481,0.9651015228426396,0.7398265510340227,0.25283522348232157,5.940171252720432,1,7.931644021454311,7.6128310304073565,7.313220387090301,5.953243334287785,8.814627555310697,3.784189633918261,5.8998973535824915,0.7715029761904761,0.7776599702380953,0.5715029761904762,0.8626417287080996,0.8755208333333333,1.0,0.8259208488436915
debezium/debezium,1.0,1.0,1.0,1.0,1.0,87.0,72.0,344.0,15978.0,,12103.0,2786.0,214.0,1.0,5.0,6.0,98.0,1121.0,5690.0,6909.0,0.0,71520.0,Java,False,False,False,True,2016-01-22T20:17:05Z,2025-11-24T22:44:53Z,2025-11-24 15:27:08+00:00,main,12860.0,618.0,798.0,1,False,True,1,0,1006.0,1719.0,0.5852239674229203,0.8333333333333334,0.8235634679403676,0.1622521348965118,6.683360945766275,2,9.401291255468191,7.932721027481948,8.840724916761715,6.914730892718563,9.461954755266087,0.0,6.428105272684596,0.920907738095238,0.5718377976190476,0.701264880952381,0.8421542314055532,0.9299107142857144,0.5,0.8243592423751978
orientechnologies/orientdb,1.0,0.0,1.0,0.0,1.0,14.0,18.0,1007.0,269573.0,39.76,4903.0,875.0,266.0,333.0,8816.0,9149.0,4.0,304.0,977.0,1285.0,227.0,295430.0,Java,False,False,False,True,2012-12-09T20:33:47Z,2025-11-24T21:08:31Z,2025-11-24 21:08:27+00:00,develop,26478.0,148.0,226.0,1,True,True,1,1,1327.0,2686.0,0.49404318689501114,0.9636025795168871,0.7603112840466926,0.23657587548638132,5.424950017481403,1,8.497806477616047,6.775366090936392,7.1592919047975645,7.191429330036379,10.1841072449874,5.429345628954441,5.003946305945459,0.7893601190476189,0.9029575892857142,0.5586309523809524,0.8090273656668105,0.7050595238095239,1.0,0.8239569902262265
open-telemetry/opentelemetry-java-instrumentation,0.0,1.0,1.0,1.0,1.0,78.0,34.0,140.0,68231.0,,2390.0,1020.0,52.0,234.0,3907.0,4141.0,65.0,845.0,9270.0,10180.0,113.0,191535.0,Java,False,False,False,True,2019-09-25T20:19:14Z,2025-11-24T22:18:15Z,2025-11-24 22:18:10+00:00,main,12965.0,348.0,410.0,1,True,True,1,1,1531.0,3746.0,0.40870261612386544,0.9434919101666264,0.9106090373280943,0.08300589390962672,6.018593214496234,1,7.779466967458324,6.928537818164665,9.228278517107196,7.3343293503005365,9.470085825734941,4.736198448394496,5.855071922202427,0.7130208333333332,0.8444010416666667,0.7283854166666667,0.7772784491440081,0.8758928571428571,1.0,0.8239531688336211
apache/pinot,1.0,1.0,1.0,1.0,1.0,95.0,39.0,113.0,751430.0,34.57,5963.0,1429.0,224.0,1485.0,1712.0,3197.0,335.0,1762.0,11932.0,14029.0,21.0,342555.0,Java,False,False,False,True,2014-05-19T23:27:48Z,2025-11-24T22:25:39Z,2025-11-24 22:25:36+00:00,master,14341.0,421.0,495.0,1,True,True,1,1,1461.0,3625.0,0.4030344827586207,0.5355020331560838,0.8505239147480219,0.12559697768907263,6.206575926724928,1,8.69349667588463,7.265429723253953,9.548953173096507,7.2875606403097235,9.57094757444252,3.091042453358316,6.045005314036012,0.8431547619047619,0.6445498511904761,0.7141369047619048,0.7722376951158108,0.9020833333333333,1.0,0.8222446916360956
real-logic/aeron,0.0,1.0,1.0,1.0,1.0,9.0,16.0,258.0,12355.0,,8251.0,975.0,351.0,15.0,849.0,864.0,9.0,200.0,809.0,1018.0,133.0,72652.0,Java,False,False,False,True,2014-02-07T17:16:58Z,2025-11-24T21:46:10Z,2025-11-24 20:47:18+00:00,master,18565.0,128.0,163.0,1,False,True,1,1,332.0,594.0,0.5589225589225589,0.9826388888888888,0.7946954813359528,0.19646365422396855,5.099866427824199,1,9.018210874191142,6.883462586413092,6.926577033222725,5.808142489980444,9.829087229959878,4.897839799950911,4.859812404361672,0.8452380952380951,0.8896391369047619,0.5222098214285714,0.7860519169903611,0.6386160714285714,1.0,0.8202053155571141
wso2/product-is,1.0,0.0,,,0.0,24.0,15.0,24.0,186.0,,824.0,926.0,108.0,1409.0,15824.0,17233.0,24.0,1361.0,7572.0,8957.0,321.0,186091.0,Java,False,False,False,True,2014-04-21T08:55:36Z,2025-11-24T20:47:56Z,2025-11-24 20:47:51+00:00,master,17450.0,769.0,284.0,1,True,True,1,1,852.0,100.0,8.52,0.918238263796205,0.8453723344869934,0.15194819694094006,5.652489180268651,1,6.715383386334681,6.831953565565855,9.100302266767246,6.748759547491679,9.767152232578871,5.7745515455444085,6.646390514847729,0.5186383928571429,0.8692150297619049,0.7244791666666667,0.9602898863472882,0.892485119047619,1.0,0.8174273823011078
reactor/reactor-core,1.0,0.0,,,0.0,73.0,56.0,2627.0,21194.0,81.81,5157.0,1246.0,168.0,51.0,1801.0,1852.0,12.0,518.0,1740.0,2270.0,216.0,66499.0,Java,False,False,False,True,2015-11-10T10:06:40Z,2025-11-25T02:54:40Z,2025-11-24 07:05:24+00:00,main,5158.0,233.0,285.0,1,False,True,1,0,449.0,555.0,0.809009009009009,0.9724622030237581,0.7665198237885462,0.22819383259911893,5.655991810819852,2,8.54830418644129,7.1284959456800365,7.7279755421055585,6.1092475827643655,8.54849804124465,5.37989735354046,5.455321115357702,0.8218005952380952,0.7655133928571429,0.622470238095238,0.8710444090778305,0.8066220238095237,0.5,0.8164366975075528
hyperledger/besu,1.0,0.0,1.0,0.0,1.0,84.0,5.0,364.0,46924.0,58.16,1728.0,983.0,57.0,135.0,3040.0,3175.0,38.0,1141.0,5101.0,6280.0,162.0,101272.0,Java,False,False,False,True,2019-09-04T21:11:20Z,2025-11-25T00:29:22Z,2025-11-25 00:29:17+00:00,main,6288.0,254.0,306.0,1,True,True,1,1,1496.0,2515.0,0.594831013916501,0.9574803149606299,0.8122611464968152,0.18168789808917196,5.726847747587197,1,7.455298485683291,6.891625897052253,8.74528448245438,7.311218384419629,8.746557354543503,5.093750200806762,5.541263545158426,0.6574404761904762,0.8325706845238094,0.7028645833333333,0.8560982682347864,0.8245535714285714,1.0,0.8156558914634585
apache/hudi,0.0,1.0,1.0,1.0,1.0,55.0,73.0,650.0,651108.0,,6025.0,2442.0,1146.0,723.0,2843.0,3566.0,440.0,2530.0,7789.0,10759.0,32.0,2425419.0,Java,False,False,False,True,2016-12-14T15:53:41Z,2025-11-24T20:56:50Z,2025-11-24 20:56:43+00:00,master,6814.0,514.0,678.0,1,False,True,1,0,1135.0,2468.0,0.4598865478119935,0.7972518227706114,0.7239520401524305,0.2351519657960777,6.520621127558696,1,8.703838719690246,7.8009820712577405,9.283590833715776,7.035268599281097,8.826881344130634,3.4965075614664802,6.244166900663736,0.8674107142857143,0.6764322916666667,0.6956101190476192,0.7902238661703352,0.9233630952380951,0.5,0.8147434665425838
bisq-network/bisq,0.0,0.0,1.0,1.0,1.0,29.0,24.0,184.0,5218.0,,4999.0,1285.0,266.0,161.0,3105.0,3266.0,5.0,684.0,3282.0,3971.0,142.0,936707.0,Java,False,False,False,True,2014-03-12T09:42:29Z,2025-11-24T19:16:05Z,2025-11-24 17:52:39+00:00,master,18867.0,247.0,365.0,1,False,True,1,1,387.0,2126.0,0.18203198494825965,0.9507042253521126,0.8264920674892974,0.1722488038277512,5.902633333401366,1,8.517193191416238,7.1592919047975645,8.287025025165063,5.961005339623274,9.845222644404153,4.962844630259907,5.5134287461649825,0.8190104166666665,0.8727864583333335,0.683984375,0.6281894017047908,0.8338541666666666,1.0,0.813290840009531
apache/incubator-shenyu,1.0,1.0,1.0,1.0,1.0,52.0,23.0,93.0,3671.0,23.51,8733.0,3024.0,288.0,144.0,2279.0,2423.0,7.0,605.0,3183.0,3795.0,13.0,72479.0,Java,False,False,False,True,2018-07-11T08:17:45Z,2025-11-24T16:48:50Z,2025-11-24 01:35:24+00:00,master,3723.0,436.0,448.0,1,True,True,1,0,1073.0,2085.0,0.5146282973621104,0.9405695418902187,0.8387351778656127,0.15942028985507245,6.1070228877422545,2,9.074978734045507,8.014666370464942,8.241703159729818,6.97914527506881,8.222553638396958,2.6390573296152584,6.07993319509559,0.9024553571428571,0.5959821428571428,0.6791294642857142,0.8116936861602647,0.8974702380952381,0.5,0.8094729007067328
line/armeria,1.0,1.0,1.0,0.0,1.0,329.0,67.0,232.0,94310.0,,5045.0,966.0,181.0,621.0,1503.0,2124.0,86.0,340.0,3911.0,4337.0,262.0,281499.0,Java,False,False,False,True,2015-11-16T04:04:01Z,2025-11-24T11:46:08Z,2025-11-24 06:54:42+00:00,main,4820.0,256.0,309.0,1,True,True,1,1,1300.0,2537.0,0.5124162396531337,0.7076271186440678,0.9017754207977865,0.07839520405810468,5.736572297479192,2,8.526351129201004,6.874198495453294,8.37516869138682,7.170888478512505,8.480736654405622,5.572154032177765,5.54907608489522,0.800297619047619,0.648735119047619,0.6780133928571429,0.8159145266868078,0.8291666666666666,1.0,0.8084336167907495
eugenp/tutorials,,1.0,,,0.0,4.0,0.0,266.0,38850.0,,37303.0,54002.0,1487.0,17.0,773.0,790.0,36.0,4601.0,13553.0,18190.0,0.0,115937.0,Java,False,False,False,True,2013-04-29T18:26:36Z,2025-11-24T22:16:09Z,2025-11-24 18:28:42+00:00,master,20133.0,1085.0,1885.0,0,False,False,0,1,5943.0,12504.0,0.4752879078694818,0.9784810126582278,0.7450797141286422,0.2529411764705882,7.542213463193403,1,10.526855838488157,10.896794879558815,9.808682245262217,8.690137586397595,9.910165207289369,0.0,6.990256500493881,0.9921875,0.7364769345238096,0.7272693452380952,0.52427562131348,0.9799107142857143,0.5,0.8081020154474177
oracle/opengrok,0.0,1.0,,,0.0,15.0,22.0,216.0,2611.0,,4688.0,792.0,159.0,526.0,2038.0,2564.0,17.0,140.0,1909.0,2066.0,295.0,524179.0,Java,False,False,False,True,2013-01-07T11:49:18Z,2025-11-24T20:44:53Z,2025-11-24 18:35:36+00:00,master,7701.0,1839.0,153.0,1,False,True,1,1,306.0,593.0,0.5160202360876898,0.7948517940717629,0.9240077444336883,0.06776379477250725,5.0369526024136295,1,8.452974619089586,6.675823221634848,7.633853559681768,5.726847747587197,8.949235314374855,5.69035945432406,7.517520850603031,0.780282738095238,0.7759486607142857,0.6217633928571429,0.7612523153143433,0.8507440476190476,1.0,0.8079265460904905
fasterxml/jackson-databind,1.0,0.0,,,0.0,7.0,55.0,43.0,2423.0,70.4,3650.0,1447.0,165.0,362.0,3308.0,3670.0,21.0,344.0,1201.0,1566.0,0.0,83771.0,Java,False,False,False,True,2011-12-23T07:17:41Z,2025-11-24T22:27:13Z,2025-11-24 21:49:26+00:00,3.x,12003.0,308.0,490.0,1,False,True,1,0,890.0,554.0,1.6064981949458483,0.9013623978201635,0.7669220945083014,0.21966794380587484,6.19644412779452,1,8.202756381655638,7.277938572945661,7.356918242356021,6.792344427470809,9.392995206560258,0.0,5.733341276897746,0.7914434523809524,0.6710379464285715,0.5792038690476191,0.9460505345453891,0.878422619047619,0.5,0.8078761008982521
opentripplanner/opentripplanner,1.0,0.0,1.0,1.0,1.0,78.0,30.0,360.0,39123.0,,2469.0,1088.0,142.0,90.0,3117.0,3207.0,47.0,509.0,3325.0,3881.0,11.0,212253.0,Java,False,False,False,True,2011-07-18T16:15:38Z,2025-11-24T20:09:28Z,2025-11-24 20:09:23+00:00,dev-2.x,30034.0,197.0,257.0,1,True,True,1,1,1263.0,2404.0,0.5253743760399334,0.9719363891487371,0.8567379541355321,0.1311517650090183,5.552959584921617,1,7.8119734296220225,6.9930151229329605,8.264105763728956,7.142036574706803,10.310118647284261,2.4849066497880004,5.288267030694535,0.7223958333333333,0.782905505952381,0.6733258928571428,0.820236521723493,0.7702380952380953,1.0,0.8063816750737304
skylot/jadx,1.0,1.0,1.0,1.0,1.0,39.0,81.0,262.0,46505.0,54.36,46237.0,5343.0,810.0,408.0,1567.0,1975.0,4.0,90.0,596.0,690.0,32.0,24885.0,Java,False,False,False,True,2013-03-18T17:08:21Z,2025-11-25T03:07:34Z,2025-11-24 17:59:04+00:00,master,2548.0,137.0,183.0,1,True,True,1,1,655.0,1119.0,0.5853440571939231,0.7934177215189874,0.863768115942029,0.13043478260869565,5.214935757608986,1,10.741557249815683,8.583729715216482,6.53813982376767,6.486160788944089,7.8434564043761155,3.4965075614664802,4.927253685157205,0.9813244047619047,0.5927827380952382,0.4639694940476191,0.8266830986548699,0.6708333333333333,1.0,0.8063034011518129
apache/hadoop,1.0,1.0,,,0.0,149.0,174.0,78.0,3697.0,,15379.0,9159.0,968.0,0.0,0.0,0.0,478.0,2994.0,4612.0,8084.0,0.0,601993.0,Java,False,False,False,False,2014-08-28T07:00:08Z,2025-11-24T16:47:13Z,2025-11-21 13:30:48+00:00,trunk,28037.0,674.0,1077.0,1,False,True,1,0,3657.0,7131.0,0.5128312999579302,0.0,0.570509648688768,0.3703612073231074,6.982862751468942,5,9.640823243059636,9.122601457668177,8.997765772011208,8.204671828950811,10.24131601192848,0.0,6.51471269087253,0.9568452380952381,0.44352678571428567,0.6799107142857143,0.8367157153646958,0.9414434523809524,0.5,0.8060688097935549
redisson/redisson,1.0,1.0,1.0,1.0,1.0,28.0,29.0,28.0,1207.0,,24134.0,5500.0,869.0,280.0,5377.0,5657.0,44.0,369.0,636.0,1049.0,174.0,32079.0,Java,False,False,False,True,2014-01-11T14:06:25Z,2025-11-25T01:09:23Z,2025-11-20 06:35:07+00:00,master,10822.0,190.0,365.0,1,False,True,1,1,586.0,2407.0,0.24345658496053177,0.9505038006010252,0.6062917063870352,0.3517635843660629,5.902633333401366,6,10.091418348094594,8.612685172875459,6.956545443151569,6.375024819828097,9.289428778295147,5.1647859739235145,5.25227342804663,0.9632440476190476,0.7109561011904763,0.503329613095238,0.671627059056251,0.799702380952381,1.0,0.804540879347396
wiremock/wiremock,1.0,0.0,1.0,1.0,1.0,7.0,5.0,768.0,142145.0,81.33,7057.0,1495.0,135.0,412.0,1153.0,1565.0,48.0,500.0,1129.0,1677.0,52.0,50222.0,Java,False,False,False,True,2011-10-09T20:27:24Z,2025-11-24T16:52:31Z,2025-11-24 17:49:04+00:00,master,4192.0,255.0,454.0,1,True,True,1,1,323.0,605.0,0.5338842975206611,0.736741214057508,0.6732259988073942,0.2981514609421586,6.12029741895095,1,8.861917004235215,7.310550158534422,7.425357887027151,5.780743515792329,8.341171747170762,3.970291913552122,5.545177444479562,0.8631696428571429,0.6465029761904761,0.5741815476190476,0.7741010735865343,0.8520833333333333,1.0,0.8031123219680621
tomakehurst/wiremock,0.0,0.0,1.0,1.0,1.0,7.0,5.0,768.0,142145.0,,7057.0,1495.0,135.0,412.0,1153.0,1565.0,48.0,500.0,1129.0,1677.0,52.0,50222.0,Java,False,False,False,True,2011-10-09T20:27:24Z,2025-11-24T16:52:31Z,2025-11-24 17:49:04+00:00,master,4192.0,255.0,454.0,1,True,True,1,1,323.0,605.0,0.5338842975206611,0.736741214057508,0.6732259988073942,0.2981514609421586,6.12029741895095,1,8.861917004235215,7.310550158534422,7.425357887027151,5.780743515792329,8.341171747170762,3.970291913552122,5.545177444479562,0.8631696428571429,0.6465029761904761,0.5741815476190476,0.7741010735865343,0.8520833333333333,1.0,0.8031123219680621
googlecontainertools/jib,1.0,1.0,1.0,1.0,1.0,62.0,33.0,68.0,1702.0,72.2,14074.0,1457.0,322.0,180.0,1568.0,1748.0,57.0,321.0,2331.0,2709.0,174.0,16834.0,Java,False,False,False,True,2018-01-22T18:30:43Z,2025-11-25T01:11:11Z,2025-11-19 01:18:26+00:00,master,2383.0,133.0,183.0,1,True,True,1,1,260.0,337.0,0.771513353115727,0.897025171624714,0.8604651162790697,0.1184939091915836,5.214935757608986,7,9.552155453007892,7.284820912568604,7.904703913873747,5.564520407322694,7.776535028185241,5.1647859739235145,4.897839799950911,0.9041666666666666,0.5603980654761905,0.6328497023809524,0.8323813569989931,0.6648065476190476,1.0,0.8028330624640341
oracle/helidon,,1.0,,1.0,1.0,46.0,2.0,170.0,278039.0,,3702.0,584.0,123.0,528.0,3950.0,4478.0,33.0,502.0,5681.0,6216.0,134.0,122305.0,Java,False,False,False,True,2018-08-27T11:03:52Z,2025-11-24T23:59:43Z,2025-11-24 21:53:21+00:00,main,4384.0,90.0,138.0,1,False,True,1,1,2943.0,4306.0,0.6834649326521133,0.8820902188476999,0.913931788931789,0.08075933075933076,4.9344739331306915,1,8.216898580913613,6.371611847231857,8.735042754269337,7.987524479848767,8.385944904806284,4.90527477843843,4.51085950651685,0.7305431547619047,0.7542224702380953,0.7108258928571428,0.8947639053733276,0.5242559523809524,1.0,0.8027478959861889
spring-cloud/spring-cloud-gateway,0.0,1.0,,,0.0,7.0,41.0,71.0,3539.0,,4780.0,3412.0,209.0,430.0,2505.0,2935.0,56.0,458.0,501.0,1015.0,42.0,15150.0,Java,False,False,False,True,2016-11-16T21:42:51Z,2025-11-24T19:54:56Z,2025-11-24 19:54:56+00:00,main,3506.0,252.0,369.0,1,False,True,1,1,278.0,377.0,0.7374005305039788,0.8534923339011925,0.4935960591133005,0.45123152709359604,5.91350300563827,1,8.472405008626103,8.135346948906706,6.923628628138427,5.631211781821365,8.162516250140179,3.7612001156935624,5.53338948872752,0.8502232142857142,0.6609933035714286,0.492001488095238,0.8302340715364696,0.8383184523809524,1.0,0.8024562113364984
micrometer-metrics/micrometer,1.0,1.0,1.0,1.0,1.0,17.0,24.0,51.0,2218.0,,4760.0,1063.0,107.0,216.0,2490.0,2706.0,63.0,913.0,3210.0,4186.0,279.0,38522.0,Java,False,False,False,True,2017-04-10T21:36:51Z,2025-11-24T23:00:22Z,2025-11-24 23:00:17+00:00,main,8052.0,314.0,465.0,1,False,False,0,1,464.0,760.0,0.6105263157894737,0.9201773835920177,0.7668418537983756,0.2181079789775442,6.144185634125646,1,8.46821300919452,6.96979066990159,8.339739766019143,6.142037405587356,8.993799971795545,5.634789603169249,5.752572638825633,0.800595238095238,0.8374441964285715,0.6691220238095238,0.673711628722486,0.8773809523809524,0.75,0.801701716704431
spring-cloud/spring-cloud-netflix,1.0,1.0,1.0,0.0,1.0,18.0,35.0,121.0,2129.0,32.77,4947.0,2469.0,357.0,77.0,3209.0,3286.0,26.0,494.0,645.0,1165.0,27.0,21049.0,Java,False,False,False,True,2014-07-11T15:46:12Z,2025-11-24T19:57:17Z,2025-11-24 20:01:17+00:00,main,3522.0,224.0,331.0,1,False,True,1,1,65.0,69.0,0.9420289855072463,0.9765672550213025,0.5536480686695279,0.4240343347639485,5.805134968916488,1,8.506738733512378,7.8119734296220225,7.061334366910438,4.189654742026425,8.167068178341237,3.332204510175204,5.41610040220442,0.8450892857142857,0.7085751488095239,0.5205357142857143,0.7865264440368293,0.8165922619047619,1.0,0.8016130098187311
apache/iotdb,1.0,1.0,1.0,0.0,1.0,42.0,26.0,160.0,33225.0,,6237.0,1097.0,115.0,397.0,553.0,950.0,200.0,1687.0,13725.0,15612.0,47.0,333457.0,Java,False,False,False,True,2018-11-24T21:29:17Z,2025-11-24T02:46:29Z,2025-11-24 12:57:57+00:00,master,13205.0,302.0,367.0,1,True,True,1,1,1710.0,5439.0,0.314396028681743,0.5821052631578948,0.8791314373558801,0.10805790417627466,5.908082938168931,2,8.738414897167749,7.001245622069476,9.65585917954152,7.444833273892193,9.488426550754516,3.871201010907891,5.713732805509369,0.8337053571428572,0.6128348214285714,0.7284970238095237,0.734800410912099,0.859375,1.0,0.8015907277280248
openzipkin/zipkin,1.0,0.0,,,0.0,11.0,14.0,221.0,3711.0,,17355.0,3106.0,670.0,170.0,1170.0,1340.0,1.0,503.0,1907.0,2411.0,97.0,77306.0,Java,False,False,False,True,2012-06-06T18:26:16Z,2025-11-24T20:55:06Z,2025-08-15 10:47:47+00:00,master,2981.0,169.0,236.0,1,True,True,1,1,203.0,236.0,0.8601694915254238,0.8731343283582089,0.7909581086686023,0.2086271256739942,5.4680601411351315,103,9.761693546918242,8.041412909393047,7.788211557847076,5.318119993844216,8.000349495324684,4.584967478670572,5.135798437050262,0.9421130952380952,0.4610491071428571,0.6350446428571428,0.8316180338260682,0.735639880952381,1.0,0.8015689429803267
graylog2/graylog2-server,0.0,1.0,,1.0,1.0,42.0,0.0,125.0,17512.0,,7880.0,1095.0,230.0,1824.0,6244.0,8068.0,145.0,2892.0,13088.0,16125.0,0.0,202882.0,Java,False,False,False,True,2010-05-17T21:27:02Z,2025-11-24T18:54:02Z,2025-11-25 01:05:32+00:00,master,27997.0,175.0,219.0,1,False,True,1,1,1357.0,4350.0,0.3119540229885058,0.7739216658403569,0.8116589147286821,0.17934883720930234,5.393627546352362,1,8.97221007835365,6.999422467507961,9.688188155244967,7.213768308118642,10.23988835803477,0.0,5.170483995038151,0.8504464285714285,0.6404575892857143,0.7292410714285714,0.728168271651561,0.7332589285714286,1.0,0.7979795679128903
baomidou/mybatis-plus,1.0,0.0,,,0.0,0.0,1.0,51.0,38085.0,33.04,17202.0,4426.0,80.0,90.0,5605.0,5695.0,18.0,503.0,526.0,1047.0,38.0,32268.0,Java,False,False,False,True,2016-08-18T10:06:53Z,2025-11-24T22:24:22Z,2025-10-21 09:14:55+00:00,3.0,6124.0,175.0,324.0,1,False,True,1,0,446.0,478.0,0.9330543933054394,0.9841966637401229,0.5023877745940784,0.4804202483285578,5.783825182329737,36,9.752839066197039,8.395477432732141,6.954638864880987,6.102558594613569,8.720134035412928,3.6635616461296463,5.170483995038151,0.950892857142857,0.5640997023809524,0.4998883928571428,0.8880670834232485,0.7770089285714286,0.5,0.7977887202605739
google/gson,,0.0,1.0,1.0,1.0,22.0,26.0,53.0,7278.0,,24227.0,4358.0,735.0,231.0,1423.0,1654.0,97.0,299.0,792.0,1188.0,12.0,13789.0,Java,False,False,False,True,2015-03-19T18:21:20Z,2025-11-24T20:42:21Z,2025-11-24 20:42:13+00:00,main,2155.0,177.0,357.0,1,False,True,1,0,159.0,100.0,1.59,0.8603385731559855,0.6666666666666666,0.2516835016835017,5.8805329864007,1,10.095264268100838,8.379997952238393,7.080867896690782,5.075173815233827,7.6760099320288875,2.5649493574615367,5.181783550292085,0.9610863095238096,0.5705915178571429,0.5050409226190475,0.8618192863436916,0.7861607142857143,0.5,0.797271227835923
